### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.02, INSIDETRADELIMIT = 0.001, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 200, TIMEINTERVAL = 5, NRUN = 500 ###

value; varDist; param
44; 0; 0.001
45; 0; 0.001
46; 0; 0.001
47; 0; 0.001
48; 0; 0.001
49; 0; 0.001
1; 0.698286; 0.002
2; 0.251551; 0.002
3; 0.0250205; 0.002
4; 0.0129796; 0.002
5; 0.0062449; 0.002
6; 0.00334694; 0.002
7; 0.00163265; 0.002
8; 0.000489796; 0.002
9; 0.000204082; 0.002
10; 0.000244898; 0.002
11; 0; 0.002
12; 0; 0.002
13; 0; 0.002
14; 0; 0.002
15; 0; 0.002
16; 0; 0.002
17; 0; 0.002
18; 0; 0.002
19; 0; 0.002
20; 0; 0.002
21; 0; 0.002
22; 0; 0.002
23; 0; 0.002
24; 0; 0.002
25; 0; 0.002
26; 0; 0.002
27; 0; 0.002
28; 0; 0.002
29; 0; 0.002
30; 0; 0.002
31; 0; 0.002
32; 0; 0.002
33; 0; 0.002
34; 0; 0.002
35; 0; 0.002
36; 0; 0.002
37; 0; 0.002
38; 0; 0.002
39; 0; 0.002
40; 0; 0.002
41; 0; 0.002
42; 0; 0.002
43; 0; 0.002
44; 0; 0.002
45; 0; 0.002
46; 0; 0.002
47; 0; 0.002
48; 0; 0.002
49; 0; 0.002
1; 0; 0.004
2; 0; 0.004
3; 0; 0.004
4; 4.08163e-05; 0.004
5; 8.16327e-05; 0.004
6; 0; 0.004
7; 0.000122449; 0.004
8; 0.000163265; 0.004
9; 0.000122449; 0.004
10; 0.000244898; 0.004
11; 0.000612245; 0.004
12; 0.00077551; 0.004
13; 0.000979592; 0.004
14; 0.0022449; 0.004
15; 0.00297959; 0.004
16; 0.00583673; 0.004
17; 0.00840816; 0.004
18; 0.0122449; 0.004
19; 0.0160408; 0.004
20; 0.0245715; 0.004
21; 0.0302042; 0.004
22; 0.0420001; 0.004
23; 0.0571022; 0.004
24; 0.0678777; 0.004
25; 0.0801635; 0.004
26; 0.0961634; 0.004
27; 0.105306; 0.004
28; 0.10449; 0.004
29; 0.100653; 0.004
30; 0.0808982; 0.004
31; 0.0637961; 0.004
32; 0.0457961; 0.004
33; 0.0260817; 0.004
34; 0.0147755; 0.004
35; 0.0062449; 0.004
36; 0.00187755; 0.004
37; 0.000938775; 0.004
38; 0.000163265; 0.004
39; 0; 0.004
40; 0; 0.004
41; 0; 0.004
42; 0; 0.004
43; 0; 0.004
44; 0; 0.004
45; 0; 0.004
46; 0; 0.004
47; 0; 0.004
48; 0; 0.004
49; 0; 0.004
